min_lat,max_lat,min_lon,max_lon,x,y,center_lat,center_lon,in_water,ndvi,nearest_noaa
37.83330502126864,37.83685237678087,-122.53249342357941,-122.52800184715879,1,37,37.83507869902475,-122.53024763536915,False,6479,KSFO
37.83685237678087,37.84039956171436,-122.53249342357941,-122.52800184715879,1,38,37.838625969247616,-122.53024763536915,False,6589,KSFO
37.84039956171436,37.84394657606371,-122.53249342357941,-122.52800184715879,1,39,37.84217306888903,-122.53024763536915,False,6589,KSFO
37.84394657606372,37.84749341982353,-122.53249342357941,-122.52800184715879,1,40,37.84571999794363,-122.53024763536915,False,6996,KSFO
37.84749341982353,37.85104009298843,-122.53249342357941,-122.52800184715879,1,41,37.84926675640598,-122.53024763536915,False,6800,KSFO
37.85104009298843,37.854586595553016,-122.53249342357941,-122.52800184715879,1,42,37.85281334427072,-122.53024763536915,False,6800,KSFO
37.854586595553016,37.858132927511896,-122.53249342357941,-122.52800184715879,1,43,37.85635976153246,-122.53024763536915,False,7102,KSFO
37.858132927511896,37.86167908885975,-122.53249342357941,-122.52800184715879,1,44,37.85990600818583,-122.53024763536915,False,6042,KSFO
37.86167908885975,37.86522507959115,-122.53249342357941,-122.52800184715879,1,45,37.863452084225436,-122.53024763536915,False,6042,KSFO
37.86522507959114,37.86877089970072,-122.53249342357941,-122.52800184715879,1,46,37.86699798964593,-122.53024763536915,False,7671,KSFO
37.86877089970072,37.87231654918311,-122.53249342357941,-122.52800184715879,1,47,37.87054372444192,-122.53024763536915,False,6413,KSFO
37.87231654918311,37.87586202803297,-122.53249342357941,-122.52800184715879,1,48,37.87408928860804,-122.53024763536915,False,6413,KSFO
37.87586202803297,37.87940733624491,-122.53249342357941,-122.52800184715879,1,49,37.87763468213894,-122.53024763536915,False,6687,KSFO
37.879407336244896,37.88295247381356,-122.53249342357941,-122.52800184715879,1,50,37.88117990502923,-122.53024763536915,False,6687,KSFO
37.88295247381356,37.88649744073359,-122.53249342357941,-122.52800184715879,1,51,37.884724957273576,-122.53024763536915,False,6096,KOAK
37.88649744073359,37.89004223699964,-122.53249342357941,-122.52800184715879,1,52,37.88826983886661,-122.53024763536915,False,5764,KOAK
37.89004223699963,37.89358686260633,-122.53249342357941,-122.52800184715879,1,53,37.89181454980297,-122.53024763536915,False,5764,KOAK
37.89358686260633,37.897131317548336,-122.53249342357941,-122.52800184715879,1,54,37.895359090077335,-122.53024763536915,False,5332,KOAK
37.897131317548336,37.90067560182031,-122.53249342357941,-122.52800184715879,1,55,37.89890345968432,-122.53024763536915,False,5683,KOAK
37.90067560182031,37.9042197154169,-122.53249342357941,-122.52800184715879,1,56,37.902447658618605,-122.53024763536915,False,5683,KOAK
37.9042197154169,37.907763658332755,-122.53249342357941,-122.52800184715879,1,57,37.90599168687483,-122.53024763536915,False,7013,KOAK
37.907763658332755,37.91130743056258,-122.53249342357941,-122.52800184715879,1,58,37.90953554444767,-122.53024763536915,False,7500,KOAK
37.91130743056258,37.91485103210099,-122.53249342357941,-122.52800184715879,1,59,37.913079231331785,-122.53024763536915,False,7500,KOAK
37.91485103210099,37.91839446294268,-122.53249342357941,-122.52800184715879,1,60,37.91662274752184,-122.53024763536915,False,7510,KOAK
37.91839446294268,37.921937723082316,-122.53249342357941,-122.52800184715879,1,61,37.9201660930125,-122.53024763536915,False,7233,KOAK
37.92193772308229,37.92548081251453,-122.53249342357941,-122.52800184715879,1,62,37.923709267798415,-122.53024763536915,False,7233,KOAK
37.92548081251453,37.92902373123409,-122.53249342357941,-122.52800184715879,1,63,37.927252271874316,-122.53024763536915,False,6779,KOAK
37.929023731234075,37.93256647923559,-122.53249342357941,-122.52800184715879,1,64,37.93079510523484,-122.53024763536915,False,6296,KOAK
37.93256647923559,37.93610905651374,-122.53249342357941,-122.52800184715879,1,65,37.934337767874666,-122.53024763536915,False,6296,KOAK
37.93610905651374,37.93965146306324,-122.53249342357941,-122.52800184715879,1,66,37.93788025978849,-122.53024763536915,False,5062,KOAK
37.93965146306324,37.94319369887877,-122.53249342357941,-122.52800184715879,1,67,37.941422580971,-122.53024763536915,False,3988,KOAK
37.94319369887877,37.946735763955004,-122.53249342357941,-122.52800184715879,1,68,37.944964731416896,-122.53024763536915,False,3988,KAPC
37.946735763955004,37.950277658286645,-122.53249342357941,-122.52800184715879,1,69,37.94850671112083,-122.53024763536915,False,5730,KAPC
37.950277658286645,37.953819381868406,-122.53249342357941,-122.52800184715879,1,70,37.952048520077525,-122.53024763536915,False,5730,KAPC
37.9538193818684,37.95736093469497,-122.53249342357941,-122.52800184715879,1,71,37.95559015828168,-122.53024763536915,False,6582,KAPC
37.95736093469497,37.96090231676103,-122.53249342357941,-122.52800184715879,1,72,37.959131625728,-122.53024763536915,False,6873,KAPC
37.96090231676103,37.964443528061295,-122.53249342357941,-122.52800184715879,1,73,37.96267292241117,-122.53024763536915,False,6873,KAPC
37.96444352806132,37.967984568590495,-122.53249342357941,-122.52800184715879,1,74,37.966214048325895,-122.53024763536915,False,6419,KAPC
37.967984568590495,37.971525438343335,-122.53249342357941,-122.52800184715879,1,75,37.96975500346692,-122.53024763536915,False,5009,KAPC
37.971525438343335,37.975066137314506,-122.53249342357941,-122.52800184715879,1,76,37.97329578782893,-122.53024763536915,False,5009,KAPC
37.975066137314506,37.97860666549873,-122.53249342357941,-122.52800184715879,1,77,37.976836401406615,-122.53024763536915,False,6652,KAPC
37.97860666549873,37.982147022890736,-122.53249342357941,-122.52800184715879,1,78,37.98037684419474,-122.53024763536915,False,6416,KAPC
37.98214702289072,37.985687209485256,-122.53249342357941,-122.52800184715879,1,79,37.983917116188,-122.53024763536915,False,6416,KAPC
37.985687209485256,37.98922722527699,-122.53249342357941,-122.52800184715879,1,80,37.98745721738111,-122.53024763536915,False,6775,KAPC
37.98922722527699,37.992767070260676,-122.53249342357941,-122.52800184715879,1,81,37.99099714776885,-122.53024763536915,False,3896,KAPC
37.992767070260676,37.996306744431045,-122.53249342357941,-122.52800184715879,1,82,37.99453690734586,-122.53024763536915,False,3896,KAPC
37.996306744431045,37.99984624778283,-122.53249342357941,-122.52800184715879,1,83,37.99807649610694,-122.53024763536915,False,3411,KAPC
37.99984624778283,38.003385580310784,-122.53249342357941,-122.52800184715879,1,84,38.00161591404681,-122.53024763536915,False,4167,KAPC
38.003385580310784,38.00692474200964,-122.53249342357941,-122.52800184715879,1,85,38.00515516116021,-122.53024763536915,False,4167,KAPC
38.00692474200964,38.01046373287411,-122.53249342357941,-122.52800184715879,1,86,38.008694237441865,-122.53024763536915,False,3730,KAPC
37.70193299999999,37.70548666310869,-122.52800184715879,-122.5235102707382,2,0,37.70370983155435,-122.5257560589485,True,-1999,KSFO
37.7054866631087,37.709040155840185,-122.52800184715879,-122.5235102707382,2,1,37.70726340947444,-122.5257560589485,True,-1999,KSFO
37.709040155840185,37.712593478188964,-122.52800184715879,-122.5235102707382,2,2,37.71081681701458,-122.5257560589485,True,-1999,KSFO
37.71259347818897,37.71614663014957,-122.52800184715879,-122.5235102707382,2,3,37.71437005416927,-122.5257560589485,True,-1999,KSFO
37.71614663014957,37.71969961171648,-122.52800184715879,-122.5235102707382,2,4,37.71792312093302,-122.5257560589485,True,-1999,KSFO
37.71969961171648,37.72325242288422,-122.52800184715879,-122.5235102707382,2,5,37.721476017300354,-122.5257560589485,True,-1999,KSFO
37.72325242288422,37.72680506364728,-122.52800184715879,-122.5235102707382,2,6,37.725028743265746,-122.5257560589485,True,-1999,KSFO
37.72680506364728,37.7303575340002,-122.52800184715879,-122.5235102707382,2,7,37.72858129882374,-122.5257560589485,True,-1999,KSFO
37.7303575340002,37.73390983393748,-122.52800184715879,-122.5235102707382,2,8,37.73213368396885,-122.5257560589485,True,-2000,KSFO
37.73390983393748,37.73746196345365,-122.52800184715879,-122.5235102707382,2,9,37.73568589869557,-122.5257560589485,True,-2000,KSFO
37.73746196345365,37.741013922543246,-122.52800184715879,-122.5235102707382,2,10,37.739237942998464,-122.5257560589485,True,-2000,KSFO
37.741013922543246,37.74456571120077,-122.52800184715879,-122.5235102707382,2,11,37.742789816872005,-122.5257560589485,True,-2000,KSFO
37.74456571120077,37.74811732942077,-122.52800184715879,-122.5235102707382,2,12,37.74634152031077,-122.5257560589485,True,-2000,KSFO
37.74811732942077,37.75166877719776,-122.52800184715879,-122.5235102707382,2,13,37.74989305330927,-122.5257560589485,True,-2000,KSFO
37.75166877719776,37.7552200545263,-122.52800184715879,-122.5235102707382,2,14,37.75344441586203,-122.5257560589485,True,-2000,KSFO
37.7552200545263,37.7587711614009,-122.52800184715879,-122.5235102707382,2,15,37.7569956079636,-122.5257560589485,True,-2000,KSFO
37.7587711614009,37.76232209781612,-122.52800184715879,-122.5235102707382,2,16,37.760546629608505,-122.5257560589485,True,-2000,KSFO
37.76232209781612,37.765872863766496,-122.52800184715879,-122.5235102707382,2,17,37.764097480791314,-122.5257560589485,True,-2000,KSFO
37.765872863766496,37.7694234592466,-122.52800184715879,-122.5235102707382,2,18,37.767648161506536,-122.5257560589485,True,-2000,KSFO
37.7694234592466,37.77297388425092,-122.52800184715879,-122.5235102707382,2,19,37.771198671748756,-122.5257560589485,True,-2000,KSFO
37.77297388425092,37.77652413877408,-122.52800184715879,-122.5235102707382,2,20,37.7747490115125,-122.5257560589485,True,-2000,KSFO
37.77652413877408,37.78007422281061,-122.52800184715879,-122.5235102707382,2,21,37.778299180792345,-122.5257560589485,True,-2000,KSFO
37.78007422281061,37.78362413635503,-122.52800184715879,-122.5235102707382,2,22,37.781849179582814,-122.5257560589485,True,-2000,KSFO
37.78362413635503,37.78717387940196,-122.52800184715879,-122.5235102707382,2,23,37.785399007878496,-122.5257560589485,True,-2000,KSFO
37.78717387940196,37.79072345194594,-122.52800184715879,-122.5235102707382,2,24,37.788948665673935,-122.5257560589485,True,-2000,KSFO
37.79072345194594,37.79427285398151,-122.52800184715879,-122.5235102707382,2,25,37.79249815296373,-122.5257560589485,True,-2000,KSFO
37.79427285398151,37.797822085503284,-122.52800184715879,-122.5235102707382,2,26,37.7960474697424,-122.5257560589485,True,-2000,KSFO
37.797822085503284,37.801371146505815,-122.52800184715879,-122.5235102707382,2,27,37.79959661600455,-122.5257560589485,True,-2000,KSFO
37.80137114650583,37.80492003698369,-122.52800184715879,-122.5235102707382,2,28,37.80314559174476,-122.5257560589485,True,-2000,KSFO
37.80492003698369,37.80846875693146,-122.52800184715879,-122.5235102707382,2,29,37.80669439695758,-122.5257560589485,True,-2000,KSFO
37.80846875693146,37.81201730634374,-122.52800184715879,-122.5235102707382,2,30,37.810243031637604,-122.5257560589485,True,-2000,KSFO
37.81201730634374,37.81556568521509,-122.52800184715879,-122.5235102707382,2,31,37.813791495779405,-122.5257560589485,True,-2000,KSFO
37.81556568521509,37.81911389354008,-122.52800184715879,-122.5235102707382,2,32,37.817339789377584,-122.5257560589485,True,-2000,KSFO
37.81911389354008,37.822661931313355,-122.52800184715879,-122.5235102707382,2,33,37.82088791242671,-122.5257560589485,True,-2000,KSFO
37.822661931313355,37.82620979852947,-122.52800184715879,-122.5235102707382,2,34,37.824435864921405,-122.5257560589485,False,5906,KSFO
37.82620979852947,37.829757495183024,-122.52800184715879,-122.5235102707382,2,35,37.82798364685624,-122.5257560589485,False,5261,KSFO
37.829757495183024,37.83330502126864,-122.52800184715879,-122.5235102707382,2,36,37.83153125822582,-122.5257560589485,False,5261,KSFO
37.83330502126864,37.83685237678087,-122.52800184715879,-122.5235102707382,2,37,37.83507869902475,-122.5257560589485,False,6049,KSFO
